;pais;anos;quantidade;valor;origem;tipo
523;Luxemburgo;2020;0;0;Brasil;Espumantes
524;México;2020;0;0;Brasil;Espumantes
525;Moldávia;2020;0;0;Brasil;Espumantes
526;Nova Zelândia;2020;0;0;Brasil;Espumantes
527;Países Baixos;2020;3412;151690;Brasil;Espumantes
528;Panamá;2020;0;0;Brasil;Espumantes
529;Peru;2020;0;0;Brasil;Espumantes
530;Portugal;2020;102324;324099;Brasil;Espumantes
531;Reino Unido;2020;2309;17975;Brasil;Espumantes
532;Romênia;2020;0;0;Brasil;Espumantes
533;Suíça;2020;481;15222;Brasil;Espumantes
534;Tunísia;2020;0;0;Brasil;Espumantes
535;Ucrânia;2020;0;0;Brasil;Espumantes
536;Uruguai;2020;2908;18124;Brasil;Espumantes
537;Não consta na tabela;2020;0;0;Brasil;Espumantes
538;Não declarados;2020;0;0;Brasil;Espumantes
539;Outros;2020;0;0;Brasil;Espumantes
540;Africa do Sul;2021;6980;36677;Brasil;Espumantes
541;Alemanha;2021;19977;46237;Brasil;Espumantes
542;Argentina;2021;723847;2211657;Brasil;Espumantes
543;Austrália;2021;8062;26208;Brasil;Espumantes
544;Áustria;2021;90;1434;Brasil;Espumantes
545;Bermudas;2021;70;611;Brasil;Espumantes
546;Bahamas;2021;0;0;Brasil;Espumantes
547;Bélgica;2021;0;0;Brasil;Espumantes
548;Brasil;2021;548;3488;Brasil;Espumantes
549;Bulgária;2021;0;0;Brasil;Espumantes
550;Canada;2021;0;0;Brasil;Espumantes
551;Chile;2021;232948;686466;Brasil;Espumantes
552;Croácia;2021;0;0;Brasil;Espumantes
553;Cuba;2021;0;0;Brasil;Espumantes
554;Emirados Árabes Unidos;2021;0;0;Brasil;Espumantes
555;Eslovênia;2021;450;2426;Brasil;Espumantes
556;Espanha;2021;2016806;5732174;Brasil;Espumantes
557;Estados Unidos;2021;143;2173;Brasil;Espumantes
558;França;2021;1134059;12590570;Brasil;Espumantes
559;Geórgia;2021;0;0;Brasil;Espumantes
560;Granada;2021;0;0;Brasil;Espumantes
561;Grécia;2021;92;422;Brasil;Espumantes
562;Hong Kong;2021;0;0;Brasil;Espumantes
563;Hungria;2021;1142;2471;Brasil;Espumantes
564;Indonésia;2021;0;0;Brasil;Espumantes
565;Irlanda;2021;0;0;Brasil;Espumantes
566;Israel;2021;0;0;Brasil;Espumantes
567;Itália;2021;1093108;3142129;Brasil;Espumantes
568;Luxemburgo;2021;0;0;Brasil;Espumantes
569;México;2021;0;0;Brasil;Espumantes
570;Moldávia;2021;0;0;Brasil;Espumantes
571;Nova Zelândia;2021;0;0;Brasil;Espumantes
572;Países Baixos;2021;0;0;Brasil;Espumantes
573;Panamá;2021;0;0;Brasil;Espumantes
574;Peru;2021;0;0;Brasil;Espumantes
575;Portugal;2021;65238;277677;Brasil;Espumantes
576;Reino Unido;2021;254;3016;Brasil;Espumantes
577;Romênia;2021;432;2271;Brasil;Espumantes
578;Suíça;2021;66;376;Brasil;Espumantes
579;Tunísia;2021;0;0;Brasil;Espumantes
580;Ucrânia;2021;0;0;Brasil;Espumantes
581;Uruguai;2021;8947;47217;Brasil;Espumantes
582;Não consta na tabela;2021;0;0;Brasil;Espumantes
583;Não declarados;2021;0;0;Brasil;Espumantes
584;Outros;2021;0;0;Brasil;Espumantes
585;Africa do Sul;2022;9882;64582;Brasil;Espumantes
586;Alemanha;2022;12447;26877;Brasil;Espumantes
587;Argentina;2022;1333420;4123623;Brasil;Espumantes
588;Austrália;2022;0;0;Brasil;Espumantes
589;Áustria;2022;0;0;Brasil;Espumantes
590;Bermudas;2022;5;67;Brasil;Espumantes
591;Bahamas;2022;0;0;Brasil;Espumantes
592;Bélgica;2022;0;0;Brasil;Espumantes
593;Brasil;2022;0;0;Brasil;Espumantes
594;Bulgária;2022;976;1535;Brasil;Espumantes
595;Canada;2022;54;1017;Brasil;Espumantes
596;Chile;2022;342625;959421;Brasil;Espumantes
597;Croácia;2022;0;0;Brasil;Espumantes
598;Cuba;2022;0;0;Brasil;Espumantes
599;Emirados Árabes Unidos;2022;0;0;Brasil;Espumantes
600;Eslovênia;2022;803;2982;Brasil;Espumantes
601;Espanha;2022;2236061;5668798;Brasil;Espumantes
602;Estados Unidos;2022;181;2053;Brasil;Espumantes
603;França;2022;1268840;13164535;Brasil;Espumantes
604;Geórgia;2022;915;2325;Brasil;Espumantes
605;Granada;2022;0;0;Brasil;Espumantes
606;Grécia;2022;92;366;Brasil;Espumantes
607;Hong Kong;2022;0;0;Brasil;Espumantes
608;Hungria;2022;2090;3828;Brasil;Espumantes
609;Indonésia;2022;0;0;Brasil;Espumantes
610;Irlanda;2022;0;0;Brasil;Espumantes
611;Israel;2022;0;0;Brasil;Espumantes
612;Itália;2022;1169909;3356633;Brasil;Espumantes
613;Luxemburgo;2022;0;0;Brasil;Espumantes
614;México;2022;0;0;Brasil;Espumantes
615;Moldávia;2022;2892;3713;Brasil;Espumantes
616;Nova Zelândia;2022;270;3114;Brasil;Espumantes
617;Países Baixos;2022;0;0;Brasil;Espumantes
618;Panamá;2022;0;0;Brasil;Espumantes
619;Peru;2022;0;0;Brasil;Espumantes
620;Portugal;2022;103443;391952;Brasil;Espumantes
621;Reino Unido;2022;0;0;Brasil;Espumantes
622;Romênia;2022;1914;5007;Brasil;Espumantes
623;Suíça;2022;0;0;Brasil;Espumantes
624;Tunísia;2022;0;0;Brasil;Espumantes
625;Ucrânia;2022;1330;1616;Brasil;Espumantes
626;Uruguai;2022;1206;5579;Brasil;Espumantes
627;Não consta na tabela;2022;0;0;Brasil;Espumantes
628;Não declarados;2022;0;0;Brasil;Espumantes
629;Outros;2022;0;0;Brasil;Espumantes
630;Africa do Sul;2023;7650;69382;Brasil;Espumantes
631;Alemanha;2023;322;5111;Brasil;Espumantes
632;Argentina;2023;839006;2765843;Brasil;Espumantes
633;Austrália;2023;3150;10474;Brasil;Espumantes
634;Áustria;2023;882;8833;Brasil;Espumantes
635;Bermudas;2023;3;54;Brasil;Espumantes
636;Bahamas;2023;0;0;Brasil;Espumantes
637;Bélgica;2023;0;0;Brasil;Espumantes
638;Brasil;2023;7;184;Brasil;Espumantes
639;Bulgária;2023;0;0;Brasil;Espumantes
640;Canada;2023;23;279;Brasil;Espumantes
641;Chile;2023;592991;1952709;Brasil;Espumantes
642;Croácia;2023;0;0;Brasil;Espumantes
643;Cuba;2023;0;0;Brasil;Espumantes
644;Emirados Árabes Unidos;2023;0;0;Brasil;Espumantes
645;Eslovênia;2023;0;0;Brasil;Espumantes
646;Espanha;2023;3438264;9801916;Brasil;Espumantes
647;Estados Unidos;2023;259;10273;Brasil;Espumantes
648;França;2023;1401753;20166147;Brasil;Espumantes
649;Geórgia;2023;0;0;Brasil;Espumantes
650;Granada;2023;2;40;Brasil;Espumantes
651;Grécia;2023;300;1757;Brasil;Espumantes
652;Hong Kong;2023;0;0;Brasil;Espumantes
653;Hungria;2023;0;0;Brasil;Espumantes
654;Indonésia;2023;0;0;Brasil;Espumantes
655;Irlanda;2023;0;0;Brasil;Espumantes
656;Israel;2023;0;0;Brasil;Espumantes
657;Itália;2023;952639;3533749;Brasil;Espumantes
658;Luxemburgo;2023;0;0;Brasil;Espumantes
659;México;2023;0;0;Brasil;Espumantes
660;Moldávia;2023;955;1165;Brasil;Espumantes
661;Nova Zelândia;2023;0;0;Brasil;Espumantes
662;Países Baixos;2023;0;0;Brasil;Espumantes
663;Panamá;2023;0;0;Brasil;Espumantes
664;Peru;2023;0;0;Brasil;Espumantes
665;Portugal;2023;95326;386265;Brasil;Espumantes
666;Reino Unido;2023;1507;28581;Brasil;Espumantes
667;Romênia;2023;743;3841;Brasil;Espumantes
668;Suíça;2023;464;34430;Brasil;Espumantes
669;Tunísia;2023;0;0;Brasil;Espumantes
670;Ucrânia;2023;0;0;Brasil;Espumantes
671;Uruguai;2023;10814;45704;Brasil;Espumantes
672;Não consta na tabela;2023;0;0;Brasil;Espumantes
673;Não declarados;2023;0;0;Brasil;Espumantes
674;Outros;2023;0;0;Brasil;Espumantes
