;pais;anos;quantidade;valor;origem;tipo
590;Paises Baixos (Holanda);2017;0.0;0.0;Brasil;Vinhos
591;Panama;2017;0.0;0.0;Brasil;Vinhos
592;Peru;2017;0.0;0.0;Brasil;Vinhos
593;Porto Rico;2017;0.0;0.0;Brasil;Vinhos
594;Portugal;2017;17345709.0;45032247.0;Brasil;Vinhos
595;Reino Unido;2017;16.0;1033.0;Brasil;Vinhos
596;Republica Dominicana;2017;0.0;0.0;Brasil;Vinhos
597;Romenia;2017;18509.0;52150.0;Brasil;Vinhos
598;Russia;2017;0.0;0.0;Brasil;Vinhos
599;San Marino;2017;0.0;0.0;Brasil;Vinhos
600;Servia;2017;0.0;0.0;Brasil;Vinhos
601;Siria;2017;398.0;269.0;Brasil;Vinhos
602;Suazilandia;2017;0.0;0.0;Brasil;Vinhos
603;Suica;2017;138.0;2873.0;Brasil;Vinhos
604;Republica Tcheca;2017;0.0;0.0;Brasil;Vinhos
605;Tunisia;2017;0.0;0.0;Brasil;Vinhos
606;Turquia;2017;0.0;0.0;Brasil;Vinhos
607;Ucrania;2017;865.0;931.0;Brasil;Vinhos
608;Uruguai;2017;5009098.0;7751966.0;Brasil;Vinhos
609;Nao consta na tabela;2017;0.0;0.0;Brasil;Vinhos
610;Nao declarados;2017;0.0;0.0;Brasil;Vinhos
611;Outros;2017;0.0;0.0;Brasil;Vinhos
612;Africa do Sul;2018;1127053.0;3574371.0;Brasil;Vinhos
613;Alemanha;2018;142971.0;516975.0;Brasil;Vinhos
614;Argelia;2018;0.0;0.0;Brasil;Vinhos
615;Arabia Saudita;2018;563.0;3249.0;Brasil;Vinhos
616;Argentina;2018;15221318.0;52817642.0;Brasil;Vinhos
617;Armenia;2018;0.0;0.0;Brasil;Vinhos
618;Australia;2018;3518.0;21664.0;Brasil;Vinhos
619;Austria;2018;513995.0;1567866.0;Brasil;Vinhos
620;Bermudas;2018;0.0;0.0;Brasil;Vinhos
621;Belgica;2018;163.0;1201.0;Brasil;Vinhos
622;Bolivia;2018;0.0;0.0;Brasil;Vinhos
623;Bosnia-Herzegovina;2018;0.0;0.0;Brasil;Vinhos
624;Brasil;2018;18040.0;121806.0;Brasil;Vinhos
625;Bulgaria;2018;16166.0;17550.0;Brasil;Vinhos
626;Canada;2018;301.0;17418.0;Brasil;Vinhos
627;Chile;2018;51104825.0;144731210.0;Brasil;Vinhos
628;China;2018;5.0;472.0;Brasil;Vinhos
629;Coreia do Sul, Republica;2018;0.0;0.0;Brasil;Vinhos
630;Croacia;2018;0.0;0.0;Brasil;Vinhos
631;Cuba;2018;0.0;0.0;Brasil;Vinhos
632;Emirados Arabes Unidos;2018;0.0;0.0;Brasil;Vinhos
633;Eslovenia;2018;20976.0;68521.0;Brasil;Vinhos
634;Eslovaquia;2018;10800.0;17938.0;Brasil;Vinhos
635;Espanha;2018;5595268.0;19353631.0;Brasil;Vinhos
636;Estados Unidos;2018;548655.0;2584781.0;Brasil;Vinhos
637;Franca;2018;4653789.0;22688105.0;Brasil;Vinhos
638;Georgia;2018;8164.0;20416.0;Brasil;Vinhos
639;Georgia do Sul e Sandwich do Sul, Ilhas;2018;0.0;0.0;Brasil;Vinhos
640;Grecia;2018;41601.0;135185.0;Brasil;Vinhos
641;Hong Kong;2018;0.0;0.0;Brasil;Vinhos
642;Hungria;2018;23742.0;113405.0;Brasil;Vinhos
643;Indonesia;2018;36.0;210.0;Brasil;Vinhos
644;Irlanda;2018;107.0;954.0;Brasil;Vinhos
645;Israel;2018;40354.0;182017.0;Brasil;Vinhos
646;Italia;2018;10154564.0;34857594.0;Brasil;Vinhos
647;Japao;2018;0.0;0.0;Brasil;Vinhos
648;Iugoslavia;2018;0.0;0.0;Brasil;Vinhos
649;Libano;2018;19742.0;150044.0;Brasil;Vinhos
650;Luxemburgo;2018;5.0;42.0;Brasil;Vinhos
651;Macedonia;2018;0.0;0.0;Brasil;Vinhos
652;Marrocos;2018;0.0;0.0;Brasil;Vinhos
653;Mexico;2018;134.0;804.0;Brasil;Vinhos
654;Moldavia;2018;0.0;0.0;Brasil;Vinhos
655;Montenegro;2018;0.0;0.0;Brasil;Vinhos
656;Noruega;2018;0.0;0.0;Brasil;Vinhos
657;Nova Zelandia;2018;130854.0;686193.0;Brasil;Vinhos
658;Paises Baixos (Holanda);2018;283.0;8719.0;Brasil;Vinhos
659;Panama;2018;0.0;0.0;Brasil;Vinhos
660;Peru;2018;77.0;653.0;Brasil;Vinhos
661;Porto Rico;2018;47.0;404.0;Brasil;Vinhos
662;Portugal;2018;17698831.0;53237413.0;Brasil;Vinhos
663;Reino Unido;2018;4126.0;51034.0;Brasil;Vinhos
664;Republica Dominicana;2018;2.0;13.0;Brasil;Vinhos
665;Romenia;2018;13719.0;9695.0;Brasil;Vinhos
666;Russia;2018;17483.0;66160.0;Brasil;Vinhos
667;San Marino;2018;0.0;0.0;Brasil;Vinhos
668;Servia;2018;0.0;0.0;Brasil;Vinhos
669;Siria;2018;0.0;0.0;Brasil;Vinhos
670;Suazilandia;2018;0.0;0.0;Brasil;Vinhos
671;Suica;2018;559.0;7647.0;Brasil;Vinhos
672;Republica Tcheca;2018;0.0;0.0;Brasil;Vinhos
673;Tunisia;2018;0.0;0.0;Brasil;Vinhos
674;Turquia;2018;1591.0;1245.0;Brasil;Vinhos
675;Ucrania;2018;0.0;0.0;Brasil;Vinhos
676;Uruguai;2018;2836574.0;8467846.0;Brasil;Vinhos
677;Nao consta na tabela;2018;0.0;0.0;Brasil;Vinhos
678;Nao declarados;2018;0.0;0.0;Brasil;Vinhos
679;Outros;2018;0.0;0.0;Brasil;Vinhos
680;Africa do Sul;2019;1092042.0;3604038.0;Brasil;Vinhos
681;Alemanha;2019;101055.0;412794.0;Brasil;Vinhos
682;Argelia;2019;0.0;0.0;Brasil;Vinhos
683;Arabia Saudita;2019;0.0;0.0;Brasil;Vinhos
684;Argentina;2019;16548931.0;54527380.0;Brasil;Vinhos
685;Armenia;2019;0.0;0.0;Brasil;Vinhos
686;Australia;2019;16292.0;1214643.0;Brasil;Vinhos
687;Austria;2019;348289.0;128379.0;Brasil;Vinhos
688;Bermudas;2019;0.0;0.0;Brasil;Vinhos
689;Belgica;2019;7.0;30.0;Brasil;Vinhos
690;Bolivia;2019;0.0;0.0;Brasil;Vinhos
691;Bosnia-Herzegovina;2019;0.0;0.0;Brasil;Vinhos
692;Brasil;2019;29295.0;246008.0;Brasil;Vinhos
693;Bulgaria;2019;10944.0;9915.0;Brasil;Vinhos
694;Canada;2019;0.0;0.0;Brasil;Vinhos
695;Chile;2019;52697108.0;145471294.0;Brasil;Vinhos
696;China;2019;317.0;2458.0;Brasil;Vinhos
697;Coreia do Sul, Republica;2019;0.0;0.0;Brasil;Vinhos
698;Croacia;2019;450.0;2900.0;Brasil;Vinhos
699;Cuba;2019;0.0;0.0;Brasil;Vinhos
700;Emirados Arabes Unidos;2019;0.0;0.0;Brasil;Vinhos
701;Eslovenia;2019;30968.0;101190.0;Brasil;Vinhos
702;Eslovaquia;2019;459.0;3160.0;Brasil;Vinhos
703;Espanha;2019;5797980.0;17111436.0;Brasil;Vinhos
704;Estados Unidos;2019;534870.0;2400830.0;Brasil;Vinhos
705;Franca;2019;5324383.0;24299524.0;Brasil;Vinhos
706;Georgia;2019;21748.0;41161.0;Brasil;Vinhos
707;Georgia do Sul e Sandwich do Sul, Ilhas;2019;0.0;0.0;Brasil;Vinhos
708;Grecia;2019;21251.0;70881.0;Brasil;Vinhos
709;Hong Kong;2019;0.0;0.0;Brasil;Vinhos
710;Hungria;2019;34591.0;146500.0;Brasil;Vinhos
711;Indonesia;2019;258.0;1464.0;Brasil;Vinhos
712;Irlanda;2019;179.0;1705.0;Brasil;Vinhos
713;Israel;2019;52237.0;182602.0;Brasil;Vinhos
