;pais;anos;quantidade;valor;origem;tipo
199;Turquia;2015;5052;3846;Brasil;Suco de Uva
200;Uruguai;2015;0;0;Brasil;Suco de Uva
201;Venezuela;2015;0;0;Brasil;Suco de Uva
202;Outros;2015;0;0;Brasil;Suco de Uva
203;Africa do Sul;2016;7154;5841;Brasil;Suco de Uva
204;Alemanha;2016;6540;75902;Brasil;Suco de Uva
205;Argentina;2016;59028;80898;Brasil;Suco de Uva
206;Austria;2016;0;0;Brasil;Suco de Uva
207;Canadá;2016;0;0;Brasil;Suco de Uva
208;Coreia do Sul, República;2016;30022;44524;Brasil;Suco de Uva
209;Coreia do Norte, República;2016;0;0;Brasil;Suco de Uva
210;Chile;2016;94940;183525;Brasil;Suco de Uva
211;China;2016;0;0;Brasil;Suco de Uva
212;Dinamarca;2016;0;0;Brasil;Suco de Uva
213;Espanha;2016;0;0;Brasil;Suco de Uva
214;Estados Unidos;2016;68730;108205;Brasil;Suco de Uva
215;França;2016;0;0;Brasil;Suco de Uva
216;Guiana;2016;0;0;Brasil;Suco de Uva
217;Israel;2016;1200;1656;Brasil;Suco de Uva
218;itália;2016;774;1594;Brasil;Suco de Uva
219;Japão;2016;0;0;Brasil;Suco de Uva
220;Líbano;2016;0;0;Brasil;Suco de Uva
221;México;2016;0;0;Brasil;Suco de Uva
222;Países Baixos;2016;0;0;Brasil;Suco de Uva
223;Panamá;2016;0;0;Brasil;Suco de Uva
224;Peru;2016;10238;8908;Brasil;Suco de Uva
225;Portugal;2016;0;0;Brasil;Suco de Uva
226;Reino Unido;2016;0;0;Brasil;Suco de Uva
227;Taiwan;2016;0;0;Brasil;Suco de Uva
228;Turquia;2016;0;0;Brasil;Suco de Uva
229;Uruguai;2016;0;0;Brasil;Suco de Uva
230;Venezuela;2016;0;0;Brasil;Suco de Uva
231;Outros;2016;0;0;Brasil;Suco de Uva
232;Africa do Sul;2017;22029;17551;Brasil;Suco de Uva
233;Alemanha;2017;0;0;Brasil;Suco de Uva
234;Argentina;2017;72900;90518;Brasil;Suco de Uva
235;Austria;2017;1333;1467;Brasil;Suco de Uva
236;Canadá;2017;0;0;Brasil;Suco de Uva
237;Coreia do Sul, República;2017;28927;41276;Brasil;Suco de Uva
238;Coreia do Norte, República;2017;0;0;Brasil;Suco de Uva
239;Chile;2017;0;0;Brasil;Suco de Uva
240;China;2017;2475;2098;Brasil;Suco de Uva
241;Dinamarca;2017;0;0;Brasil;Suco de Uva
242;Espanha;2017;0;0;Brasil;Suco de Uva
243;Estados Unidos;2017;32691;40554;Brasil;Suco de Uva
244;França;2017;0;0;Brasil;Suco de Uva
245;Guiana;2017;0;0;Brasil;Suco de Uva
246;Israel;2017;5340;7399;Brasil;Suco de Uva
247;itália;2017;1161;4254;Brasil;Suco de Uva
248;Japão;2017;0;0;Brasil;Suco de Uva
249;Líbano;2017;0;0;Brasil;Suco de Uva
250;México;2017;0;0;Brasil;Suco de Uva
251;Países Baixos;2017;0;0;Brasil;Suco de Uva
252;Panamá;2017;0;0;Brasil;Suco de Uva
253;Peru;2017;38321;37176;Brasil;Suco de Uva
254;Portugal;2017;4500;5576;Brasil;Suco de Uva
255;Reino Unido;2017;0;0;Brasil;Suco de Uva
256;Taiwan;2017;0;0;Brasil;Suco de Uva
257;Turquia;2017;27816;19461;Brasil;Suco de Uva
258;Uruguai;2017;0;0;Brasil;Suco de Uva
259;Venezuela;2017;0;0;Brasil;Suco de Uva
260;Outros;2017;0;0;Brasil;Suco de Uva
261;Africa do Sul;2018;21618;18334;Brasil;Suco de Uva
262;Alemanha;2018;80;652;Brasil;Suco de Uva
263;Argentina;2018;2998;3139;Brasil;Suco de Uva
264;Austria;2018;0;0;Brasil;Suco de Uva
265;Canadá;2018;0;0;Brasil;Suco de Uva
266;Coreia do Sul, República;2018;77955;99441;Brasil;Suco de Uva
267;Coreia do Norte, República;2018;0;0;Brasil;Suco de Uva
268;Chile;2018;0;0;Brasil;Suco de Uva
269;China;2018;0;0;Brasil;Suco de Uva
