;pais;anos;quantidade;valor;origem;tipo
170;Maldivas;2010;0;0;Brasil;Espumantes
171;Malta;2010;0;0;Brasil;Espumantes
172;Marshall, Ilhas;2010;0;0;Brasil;Espumantes
173;Montenegro;2010;0;0;Brasil;Espumantes
174;México;2010;95328;24000;Brasil;Espumantes
175;Nicarágua;2010;20;40;Brasil;Espumantes
176;Nigéria;2010;0;0;Brasil;Espumantes
177;Noruega;2010;0;0;Brasil;Espumantes
178;Nova Zelândia;2010;0;0;Brasil;Espumantes
179;Países Baixos (Holanda);2010;2896;11444;Brasil;Espumantes
180;Panamá;2010;27;30;Brasil;Espumantes
181;Paraguai;2010;6728;24228;Brasil;Espumantes
182;Peru;2010;0;0;Brasil;Espumantes
183;Polônia;2010;90;599;Brasil;Espumantes
184;Porto Rico;2010;0;0;Brasil;Espumantes
185;Portugal;2010;5387;17475;Brasil;Espumantes
186;Quênia;2010;0;0;Brasil;Espumantes
187;Reino Unido;2010;13501;55256;Brasil;Espumantes
188;Republica Dominicana;2010;0;0;Brasil;Espumantes
189;Republica Tcheca;2010;0;0;Brasil;Espumantes
190;Rússia;2010;0;0;Brasil;Espumantes
191;Serra Leoa;2010;0;0;Brasil;Espumantes
192;Singapura;2010;0;0;Brasil;Espumantes
193;Suécia;2010;0;0;Brasil;Espumantes
194;Suíça;2010;0;0;Brasil;Espumantes
195;Suriname;2010;0;0;Brasil;Espumantes
196;Tailândia;2010;0;0;Brasil;Espumantes
197;Taiwan (Formosa);2010;0;0;Brasil;Espumantes
198;Tcheca, República;2010;0;0;Brasil;Espumantes
199;Trinidade e Tobago;2010;18;20;Brasil;Espumantes
200;Turquia;2010;0;0;Brasil;Espumantes
201;Uruguai;2010;472;21325;Brasil;Espumantes
202;Vanuatu;2010;0;0;Brasil;Espumantes
203;Venezuela;2010;0;0;Brasil;Espumantes
204;Vietnã;2010;189;651;Brasil;Espumantes
205;Outros(1);2010;0;0;Brasil;Espumantes
206;África do Sul;2011;0;0;Brasil;Espumantes
207;Alemanha;2011;1976;12018;Brasil;Espumantes
208;Angola;2011;904;14196;Brasil;Espumantes
209;Antigua e Barbuda;2011;0;0;Brasil;Espumantes
210;Antilhas Holandesas;2011;9144;65766;Brasil;Espumantes
211;Argentina;2011;0;0;Brasil;Espumantes
212;Aruba;2011;0;0;Brasil;Espumantes
213;Australia;2011;0;0;Brasil;Espumantes
214;Bahamas;2011;1001;7034;Brasil;Espumantes
215;Bangladesh;2011;0;0;Brasil;Espumantes
216;Barbados;2011;0;0;Brasil;Espumantes
217;Belgica;2011;0;0;Brasil;Espumantes
218;Benin;2011;0;0;Brasil;Espumantes
219;Bermudas;2011;0;0;Brasil;Espumantes
220;Bolívia;2011;0;0;Brasil;Espumantes
221;Bósnia-Herzegovina;2011;0;0;Brasil;Espumantes
222;Bulgaria;2011;0;0;Brasil;Espumantes
223;Cabo Verde;2011;0;0;Brasil;Espumantes
224;Camarões;2011;0;0;Brasil;Espumantes
225;Canada;2011;1894;7716;Brasil;Espumantes
226;Catar;2011;0;0;Brasil;Espumantes
227;Cayman, Ilhas;2011;0;0;Brasil;Espumantes
228;Chile;2011;0;0;Brasil;Espumantes
229;China;2011;1682;8342;Brasil;Espumantes
230;Chipre;2011;0;0;Brasil;Espumantes
231;Cingapura;2011;0;0;Brasil;Espumantes
232;Colombia;2011;90;1068;Brasil;Espumantes
233;Coreia do Sul, Republica da;2011;0;0;Brasil;Espumantes
234;Costa Rica;2011;0;0;Brasil;Espumantes
235;Cuba;2011;0;0;Brasil;Espumantes
236;Curaçao;2011;0;0;Brasil;Espumantes
237;Dinamarca;2011;864;4130;Brasil;Espumantes
238;Dominica;2011;0;0;Brasil;Espumantes
239;El Salvador;2011;20;10;Brasil;Espumantes
240;Emirados Arabes Unidos;2011;190;590;Brasil;Espumantes
241;Equador;2011;0;0;Brasil;Espumantes
242;Espanha;2011;720;5057;Brasil;Espumantes
243;Estados Unidos;2011;67547;333438;Brasil;Espumantes
244;Estonia;2011;0;0;Brasil;Espumantes
245;Falkland (Malvinas);2011;0;0;Brasil;Espumantes
246;Filipinas;2011;0;0;Brasil;Espumantes
247;Filânldia;2011;1287;6359;Brasil;Espumantes
248;França;2011;1481;4436;Brasil;Espumantes
249;Gana;2011;0;0;Brasil;Espumantes
250;Gibraltar;2011;0;0;Brasil;Espumantes
251;Granada;2011;0;0;Brasil;Espumantes
252;Grécia;2011;0;0;Brasil;Espumantes
253;Guatemala;2011;0;0;Brasil;Espumantes
254;Guiana;2011;0;0;Brasil;Espumantes
255;Guiné Equatorial;2011;0;0;Brasil;Espumantes
256;Guiné-Bissau;2011;0;0;Brasil;Espumantes
257;Haiti;2011;0;0;Brasil;Espumantes
258;Honduras;2011;55;120;Brasil;Espumantes
259;Hong Kong;2011;424;1620;Brasil;Espumantes
260;Hungria;2011;0;0;Brasil;Espumantes
261;Ilha de Man;2011;0;0;Brasil;Espumantes
262;Índia;2011;0;0;Brasil;Espumantes
263;Iraque;2011;0;0;Brasil;Espumantes
264;Irlanda;2011;1335;9411;Brasil;Espumantes
265;Islândia;2011;0;0;Brasil;Espumantes
266;Itália;2011;1602;9002;Brasil;Espumantes
267;Japão;2011;632;2480;Brasil;Espumantes
268;Jordânia;2011;0;0;Brasil;Espumantes
269;Letônia;2011;0;0;Brasil;Espumantes
270;Líbano;2011;0;0;Brasil;Espumantes
271;Libéria;2011;0;0;Brasil;Espumantes
272;Luxemburgo;2011;471;2873;Brasil;Espumantes
273;Maldivas;2011;0;0;Brasil;Espumantes
274;Malta;2011;0;0;Brasil;Espumantes
275;Marshall, Ilhas;2011;0;0;Brasil;Espumantes
276;Montenegro;2011;0;0;Brasil;Espumantes
277;México;2011;0;0;Brasil;Espumantes
278;Nicarágua;2011;39;20;Brasil;Espumantes
279;Nigéria;2011;108;506;Brasil;Espumantes
280;Noruega;2011;3693;21352;Brasil;Espumantes
281;Nova Zelândia;2011;291;1606;Brasil;Espumantes
282;Países Baixos (Holanda);2011;5948;18399;Brasil;Espumantes
283;Panamá;2011;0;0;Brasil;Espumantes
284;Paraguai;2011;2513;8531;Brasil;Espumantes
285;Peru;2011;0;0;Brasil;Espumantes
286;Polônia;2011;0;0;Brasil;Espumantes
287;Porto Rico;2011;0;0;Brasil;Espumantes
288;Portugal;2011;0;0;Brasil;Espumantes
289;Quênia;2011;0;0;Brasil;Espumantes
290;Reino Unido;2011;1980;8040;Brasil;Espumantes
291;Republica Dominicana;2011;0;0;Brasil;Espumantes
292;Republica Tcheca;2011;526;2020;Brasil;Espumantes
293;Rússia;2011;0;0;Brasil;Espumantes
294;Serra Leoa;2011;0;0;Brasil;Espumantes
295;Singapura;2011;0;0;Brasil;Espumantes
296;Suécia;2011;0;0;Brasil;Espumantes
297;Suíça;2011;3465;12250;Brasil;Espumantes
298;Suriname;2011;0;0;Brasil;Espumantes
299;Tailândia;2011;0;0;Brasil;Espumantes
300;Taiwan (Formosa);2011;0;0;Brasil;Espumantes
301;Tcheca, República;2011;0;0;Brasil;Espumantes
