;pais;anos;quantidade;valor;origem;tipo
148;Chile;2010;0;0;Brasil;Suco de Uva
149;China;2010;0;0;Brasil;Suco de Uva
150;Chipre;2010;0;0;Brasil;Suco de Uva
151;Cingapura;2010;0;0;Brasil;Suco de Uva
152;Colômbia;2010;0;0;Brasil;Suco de Uva
153;Congo;2010;0;0;Brasil;Suco de Uva
154;Coreia do Sul;2010;0;0;Brasil;Suco de Uva
155;Costa do Marfim;2010;0;0;Brasil;Suco de Uva
156;Costa Rica;2010;0;0;Brasil;Suco de Uva
157;Coveite;2010;0;0;Brasil;Suco de Uva
158;Cuba;2010;0;0;Brasil;Suco de Uva
159;Curaçao;2010;0;0;Brasil;Suco de Uva
160;Dinamarca;2010;0;0;Brasil;Suco de Uva
161;Dominica, Ilha de;2010;0;0;Brasil;Suco de Uva
162;El Salvador;2010;0;0;Brasil;Suco de Uva
163;Emirados Árabes Unidos;2010;0;0;Brasil;Suco de Uva
164;Equador;2010;0;0;Brasil;Suco de Uva
165;Espanha;2010;0;0;Brasil;Suco de Uva
166;Estados Unidos;2010;204956;422800;Brasil;Suco de Uva
167;Falkland (Malvinas);2010;0;0;Brasil;Suco de Uva
168;Filipinas;2010;0;0;Brasil;Suco de Uva
169;Finlândia;2010;0;0;Brasil;Suco de Uva
170;França;2010;0;0;Brasil;Suco de Uva
171;Gana;2010;2626;2803;Brasil;Suco de Uva
172;Gibraltar;2010;0;0;Brasil;Suco de Uva
173;Granada;2010;0;0;Brasil;Suco de Uva
174;Grécia;2010;0;0;Brasil;Suco de Uva
175;Guatemala;2010;1656;2898;Brasil;Suco de Uva
176;Guiana;2010;0;0;Brasil;Suco de Uva
177;Guiana Francesa;2010;0;0;Brasil;Suco de Uva
178;Guiné Bissau;2010;32;70;Brasil;Suco de Uva
179;Guine Equatorial;2010;0;0;Brasil;Suco de Uva
180;Haiti;2010;0;0;Brasil;Suco de Uva
181;Hong Kong;2010;0;0;Brasil;Suco de Uva
182;Hungria;2010;0;0;Brasil;Suco de Uva
183;Ilha de Man;2010;0;0;Brasil;Suco de Uva
184;India;2010;0;0;Brasil;Suco de Uva
185;Indonésia;2010;0;0;Brasil;Suco de Uva
186;Irã;2010;0;0;Brasil;Suco de Uva
187;Iraque;2010;0;0;Brasil;Suco de Uva
188;Irlanda;2010;0;0;Brasil;Suco de Uva
189;Israel;2010;18550;46097;Brasil;Suco de Uva
190;Itália;2010;0;0;Brasil;Suco de Uva
191;Iugoslâvia;2010;0;0;Brasil;Suco de Uva
192;Jamaica;2010;0;0;Brasil;Suco de Uva
193;Japão;2010;2707950;7174253;Brasil;Suco de Uva
194;Líbano;2010;0;0;Brasil;Suco de Uva
195;Libéria;2010;0;0;Brasil;Suco de Uva
196;Líbia;2010;0;0;Brasil;Suco de Uva
197;Luxemburgo;2010;0;0;Brasil;Suco de Uva
198;Malásia;2010;0;0;Brasil;Suco de Uva
199;Malta;2010;0;0;Brasil;Suco de Uva
200;Marshall, Ilhas;2010;0;0;Brasil;Suco de Uva
201;Mauritânia;2010;0;0;Brasil;Suco de Uva
202;México;2010;37074;102175;Brasil;Suco de Uva
203;Moçambique;2010;0;0;Brasil;Suco de Uva
204;Mônaco;2010;0;0;Brasil;Suco de Uva
205;Montenegro;2010;0;0;Brasil;Suco de Uva
206;Namíbia;2010;0;0;Brasil;Suco de Uva
207;Nigéria;2010;0;0;Brasil;Suco de Uva
208;Noruega;2010;0;0;Brasil;Suco de Uva
209;Nova Caledônia;2010;0;0;Brasil;Suco de Uva
210;Nova Zelândia;2010;0;0;Brasil;Suco de Uva
211;Países Baixos;2010;0;0;Brasil;Suco de Uva
212;Panamá;2010;0;0;Brasil;Suco de Uva
213;Paquistão;2010;0;0;Brasil;Suco de Uva
214;Paraguai;2010;13693;27644;Brasil;Suco de Uva
215;Peru;2010;0;0;Brasil;Suco de Uva
216;Polônia;2010;0;0;Brasil;Suco de Uva
217;Porto Rico;2010;75860;178570;Brasil;Suco de Uva
218;Portugal;2010;121;225;Brasil;Suco de Uva
219;Quênia;2010;0;0;Brasil;Suco de Uva
220;Reino Unido;2010;0;0;Brasil;Suco de Uva
221;República Centro Africana;2010;0;0;Brasil;Suco de Uva
222;República Dominicana;2010;21431;61904;Brasil;Suco de Uva
223;República Federativa da Rússia;2010;0;0;Brasil;Suco de Uva
224;Rússia;2010;0;0;Brasil;Suco de Uva
225;São Tomé e Príncipe;2010;0;0;Brasil;Suco de Uva
226;Senegal;2010;0;0;Brasil;Suco de Uva
