     ;pais                            ;anos ;quantidade ;valor    ;origem ;tipo
 518 ;Porto Rico                      ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 519 ;Portugal                        ;2012 ;     47172 ;   47022 ;Brasil ;Vinhos de Mesa
 520 ;Quênia                          ;2012 ;        94 ;     458 ;Brasil ;Vinhos de Mesa
 521 ;Reino Unido                     ;2012 ;     82937 ;  334856 ;Brasil ;Vinhos de Mesa
 522 ;República Dominicana            ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 523 ;Rússia                          ;2012 ;   4528176 ; 2103968 ;Brasil ;Vinhos de Mesa
 524 ;São Cristóvão e Névis           ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 525 ;São Tomé e Príncipe             ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 526 ;São Vicente e Granadinas        ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 527 ;Senegal                         ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 528 ;Serra Leoa                      ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 529 ;Singapura                       ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 530 ;Suazilândia                     ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 531 ;Suécia                          ;2012 ;      2705 ;   17280 ;Brasil ;Vinhos de Mesa
 532 ;Suíça                           ;2012 ;      4014 ;   47240 ;Brasil ;Vinhos de Mesa
 533 ;Suriname                        ;2012 ;       396 ;    1288 ;Brasil ;Vinhos de Mesa
 534 ;Tailândia                       ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 535 ;Taiwan (Formosa)                ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 536 ;Tanzânia                        ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 537 ;Tcheca, República               ;2012 ;      7960 ;   27789 ;Brasil ;Vinhos de Mesa
 538 ;Togo                            ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 539 ;Toquelau                        ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 540 ;Trinidade Tobago                ;2012 ;       531 ;    2720 ;Brasil ;Vinhos de Mesa
 541 ;Tunísia                         ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 542 ;Turquia                         ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 543 ;Tuvalu                          ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 544 ;Uruguai                         ;2012 ;      1135 ;    3879 ;Brasil ;Vinhos de Mesa
 545 ;Vanuatu                         ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 546 ;Venezuela                       ;2012 ;      1029 ;    7492 ;Brasil ;Vinhos de Mesa
 547 ;Vietnã                          ;2012 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 548 ;Afeganistão                     ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 549 ;África do Sul                   ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 550 ;Alemanha, República Democrática ;2013 ;     61699 ;  265978 ;Brasil ;Vinhos de Mesa
 551 ;Angola                          ;2013 ;      1573 ;    9300 ;Brasil ;Vinhos de Mesa
 552 ;Anguilla                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 553 ;Antígua e Barbuda               ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 554 ;Antilhas Holandesas             ;2013 ;     11281 ;   19565 ;Brasil ;Vinhos de Mesa
 555 ;Arábia Saudita                  ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 556 ;Argentina                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 557 ;Aruba                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 558 ;Austrália                       ;2013 ;     16707 ;  101715 ;Brasil ;Vinhos de Mesa
 559 ;Áustria                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 560 ;Bahamas                         ;2013 ;       581 ;    5145 ;Brasil ;Vinhos de Mesa
 561 ;Bangladesh                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 562 ;Barbados                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 563 ;Barein                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 564 ;Bélgica                         ;2013 ;     22461 ;   95893 ;Brasil ;Vinhos de Mesa
 565 ;Belice                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 566 ;Benin                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 567 ;Bermudas                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 568 ;Bolívia                         ;2013 ;     19147 ;   25998 ;Brasil ;Vinhos de Mesa
 569 ;Bósnia-Herzegovina              ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 570 ;Brasil                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 571 ;Bulgária                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 572 ;Cabo Verde                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 573 ;Camarões                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 574 ;Canadá                          ;2013 ;     25329 ;  174643 ;Brasil ;Vinhos de Mesa
 575 ;Catar                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 576 ;Cayman, Ilhas                   ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 577 ;Chile                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 578 ;China                           ;2013 ;     40929 ;  279956 ;Brasil ;Vinhos de Mesa
 579 ;Chipre                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 580 ;Cingapura                       ;2013 ;       766 ;    5779 ;Brasil ;Vinhos de Mesa
 581 ;Cocos (Keeling), Ilhas          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 582 ;Colômbia                        ;2013 ;         8 ;      30 ;Brasil ;Vinhos de Mesa
 583 ;Comores                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 584 ;Congo                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 585 ;Coreia, Republica Sul           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 586 ;Costa do Marfim                 ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 587 ;Costa Rica                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 588 ;Croácia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 589 ;Cuba                            ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 590 ;Curaçao                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 591 ;Dinamarca                       ;2013 ;     17892 ;  101915 ;Brasil ;Vinhos de Mesa
 592 ;Dominica                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 593 ;El Salvador                     ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 594 ;Emirados Arabes Unidos          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 595 ;Equador                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 596 ;Eslovaca, Republica             ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 597 ;Espanha                         ;2013 ;   1972980 ; 3748940 ;Brasil ;Vinhos de Mesa
 598 ;Estados Unidos                  ;2013 ;    245368 ;  786556 ;Brasil ;Vinhos de Mesa
 599 ;Estônia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 600 ;Filipinas                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 601 ;Finlândia                       ;2013 ;     36682 ;  283114 ;Brasil ;Vinhos de Mesa
 602 ;França                          ;2013 ;      6885 ;   42256 ;Brasil ;Vinhos de Mesa
 603 ;Gana                            ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 604 ;Gibraltar                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 605 ;Granada                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 606 ;Grécia                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 607 ;Guatemala                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 608 ;Guiana                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 609 ;Guiana Francesa                 ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 610 ;Guine Bissau                    ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 611 ;Guine Equatorial                ;2013 ;      1108 ;    5336 ;Brasil ;Vinhos de Mesa
 612 ;Haiti                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 613 ;Honduras                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 614 ;Hong Kong                       ;2013 ;     16013 ;   61224 ;Brasil ;Vinhos de Mesa
 615 ;Hungria                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 616 ;Ilha de Man                     ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 617 ;Ilhas Virgens                   ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 618 ;India                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 619 ;Indonésia                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 620 ;Irã                             ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 621 ;Iraque                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 622 ;Irlanda                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 623 ;Itália                          ;2013 ;      1710 ;   11967 ;Brasil ;Vinhos de Mesa
 624 ;Jamaica                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 625 ;Japão                           ;2013 ;     91988 ;  429088 ;Brasil ;Vinhos de Mesa
 626 ;Jordânia                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 627 ;Letônia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 628 ;Líbano                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 629 ;Libéria                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 630 ;Luxemburgo                      ;2013 ;      5135 ;   29474 ;Brasil ;Vinhos de Mesa
 631 ;Macau                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 632 ;Malásia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 633 ;Malavi                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 634 ;Malta                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 635 ;Marshall, Ilhas                 ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 636 ;Martinica                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 637 ;Mauritânia                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 638 ;México                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 639 ;Moçambique                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 640 ;Montenegro                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 641 ;Namíbia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 642 ;Nicarágua                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 643 ;Nigéria                         ;2013 ;      1350 ;    2245 ;Brasil ;Vinhos de Mesa
 644 ;Noruega                         ;2013 ;      2375 ;   19008 ;Brasil ;Vinhos de Mesa
 645 ;Nova Caledônia                  ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 646 ;Nova Zelândia                   ;2013 ;      1004 ;    4092 ;Brasil ;Vinhos de Mesa
 647 ;Omã                             ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 648 ;Países Baixos                   ;2013 ;     57792 ;  255690 ;Brasil ;Vinhos de Mesa
 649 ;Palau                           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 650 ;Panamá                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 651 ;Paraguai                        ;2013 ;    481564 ;  680828 ;Brasil ;Vinhos de Mesa
 652 ;Peru                            ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 653 ;Pitcairn                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 654 ;Polônia                         ;2013 ;     19249 ;   90960 ;Brasil ;Vinhos de Mesa
 655 ;Porto Rico                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 656 ;Portugal                        ;2013 ;     23810 ;   17627 ;Brasil ;Vinhos de Mesa
 657 ;Quênia                          ;2013 ;         6 ;       4 ;Brasil ;Vinhos de Mesa
 658 ;Reino Unido                     ;2013 ;     59161 ;  305005 ;Brasil ;Vinhos de Mesa
 659 ;República Dominicana            ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 660 ;Rússia                          ;2013 ;   5893291 ;14795694 ;Brasil ;Vinhos de Mesa
 661 ;São Cristóvão e Névis           ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 662 ;São Tomé e Príncipe             ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 663 ;São Vicente e Granadinas        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 664 ;Senegal                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 665 ;Serra Leoa                      ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 666 ;Singapura                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 667 ;Suazilândia                     ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 668 ;Suécia                          ;2013 ;      3195 ;   20183 ;Brasil ;Vinhos de Mesa
 669 ;Suíça                           ;2013 ;      2997 ;   29785 ;Brasil ;Vinhos de Mesa
 670 ;Suriname                        ;2013 ;      1800 ;    2960 ;Brasil ;Vinhos de Mesa
 671 ;Tailândia                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 672 ;Taiwan (Formosa)                ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 673 ;Tanzânia                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 674 ;Tcheca, República               ;2013 ;      3697 ;   23549 ;Brasil ;Vinhos de Mesa
 675 ;Togo                            ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 676 ;Toquelau                        ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 677 ;Trinidade Tobago                ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 678 ;Tunísia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 679 ;Turquia                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 680 ;Tuvalu                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 681 ;Uruguai                         ;2013 ;      1526 ;   13343 ;Brasil ;Vinhos de Mesa
 682 ;Vanuatu                         ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 683 ;Venezuela                       ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 684 ;Vietnã                          ;2013 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 685 ;Afeganistão                     ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 686 ;África do Sul                   ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 687 ;Alemanha, República Democrática ;2014 ;    213348 ;  761653 ;Brasil ;Vinhos de Mesa
 688 ;Angola                          ;2014 ;     12182 ;   23124 ;Brasil ;Vinhos de Mesa
 689 ;Anguilla                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 690 ;Antígua e Barbuda               ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 691 ;Antilhas Holandesas             ;2014 ;      4455 ;    7169 ;Brasil ;Vinhos de Mesa
 692 ;Arábia Saudita                  ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 693 ;Argentina                       ;2014 ;     20385 ;   95130 ;Brasil ;Vinhos de Mesa
 694 ;Aruba                           ;2014 ;       450 ;     755 ;Brasil ;Vinhos de Mesa
 695 ;Austrália                       ;2014 ;      6308 ;   43709 ;Brasil ;Vinhos de Mesa
 696 ;Áustria                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 697 ;Bahamas                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 698 ;Bangladesh                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 699 ;Barbados                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 700 ;Barein                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 701 ;Bélgica                         ;2014 ;    151320 ;  704093 ;Brasil ;Vinhos de Mesa
 702 ;Belice                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 703 ;Benin                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 704 ;Bermudas                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 705 ;Bolívia                         ;2014 ;     12534 ;   18303 ;Brasil ;Vinhos de Mesa
 706 ;Bósnia-Herzegovina              ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 707 ;Brasil                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 708 ;Bulgária                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 709 ;Cabo Verde                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 710 ;Camarões                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 711 ;Canadá                          ;2014 ;     35082 ;  226875 ;Brasil ;Vinhos de Mesa
 712 ;Catar                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 713 ;Cayman, Ilhas                   ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 714 ;Chile                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 715 ;China                           ;2014 ;     64040 ;  455340 ;Brasil ;Vinhos de Mesa
 716 ;Chipre                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 717 ;Cingapura                       ;2014 ;       541 ;    3887 ;Brasil ;Vinhos de Mesa
 718 ;Cocos (Keeling), Ilhas          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 719 ;Colômbia                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 720 ;Comores                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 721 ;Congo                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 722 ;Coreia, Republica Sul           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 723 ;Costa do Marfim                 ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 724 ;Costa Rica                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 725 ;Croácia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 726 ;Cuba                            ;2014 ;     38875 ;   43200 ;Brasil ;Vinhos de Mesa
 727 ;Curaçao                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 728 ;Dinamarca                       ;2014 ;      3240 ;   16871 ;Brasil ;Vinhos de Mesa
 729 ;Dominica                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 730 ;El Salvador                     ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 731 ;Emirados Arabes Unidos          ;2014 ;       640 ;    3381 ;Brasil ;Vinhos de Mesa
 732 ;Equador                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 733 ;Eslovaca, Republica             ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 734 ;Espanha                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 735 ;Estados Unidos                  ;2014 ;    222267 ;  494216 ;Brasil ;Vinhos de Mesa
 736 ;Estônia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 737 ;Filipinas                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 738 ;Finlândia                       ;2014 ;     12960 ;   94962 ;Brasil ;Vinhos de Mesa
 739 ;França                          ;2014 ;     33755 ;  167807 ;Brasil ;Vinhos de Mesa
 740 ;Gana                            ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 741 ;Gibraltar                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 742 ;Granada                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 743 ;Grécia                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 744 ;Guatemala                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 745 ;Guiana                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 746 ;Guiana Francesa                 ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 747 ;Guine Bissau                    ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 748 ;Guine Equatorial                ;2014 ;      5646 ;   11983 ;Brasil ;Vinhos de Mesa
 749 ;Haiti                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 750 ;Honduras                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 751 ;Hong Kong                       ;2014 ;     18130 ;   63534 ;Brasil ;Vinhos de Mesa
 752 ;Hungria                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 753 ;Ilha de Man                     ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 754 ;Ilhas Virgens                   ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 755 ;India                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 756 ;Indonésia                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 757 ;Irã                             ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 758 ;Iraque                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 759 ;Irlanda                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 760 ;Itália                          ;2014 ;       604 ;    2492 ;Brasil ;Vinhos de Mesa
 761 ;Jamaica                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 762 ;Japão                           ;2014 ;    106426 ;  401774 ;Brasil ;Vinhos de Mesa
 763 ;Jordânia                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 764 ;Letônia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 765 ;Líbano                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 766 ;Libéria                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 767 ;Luxemburgo                      ;2014 ;      8281 ;   52400 ;Brasil ;Vinhos de Mesa
 768 ;Macau                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 769 ;Malásia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 770 ;Malavi                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 771 ;Malta                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 772 ;Marshall, Ilhas                 ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 773 ;Martinica                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 774 ;Mauritânia                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 775 ;México                          ;2014 ;      1521 ;   24336 ;Brasil ;Vinhos de Mesa
 776 ;Moçambique                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 777 ;Montenegro                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 778 ;Namíbia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 779 ;Nicarágua                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 780 ;Nigéria                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 781 ;Noruega                         ;2014 ;      7179 ;   50464 ;Brasil ;Vinhos de Mesa
 782 ;Nova Caledônia                  ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 783 ;Nova Zelândia                   ;2014 ;      2800 ;   13675 ;Brasil ;Vinhos de Mesa
 784 ;Omã                             ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 785 ;Países Baixos                   ;2014 ;    165289 ;  773767 ;Brasil ;Vinhos de Mesa
 786 ;Palau                           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 787 ;Panamá                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 788 ;Paraguai                        ;2014 ;    521847 ;  908028 ;Brasil ;Vinhos de Mesa
 789 ;Peru                            ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 790 ;Pitcairn                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 791 ;Polônia                         ;2014 ;     30181 ;  107957 ;Brasil ;Vinhos de Mesa
 792 ;Porto Rico                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 793 ;Portugal                        ;2014 ;     71544 ;   79141 ;Brasil ;Vinhos de Mesa
 794 ;Quênia                          ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 795 ;Reino Unido                     ;2014 ;    305807 ; 1373747 ;Brasil ;Vinhos de Mesa
 796 ;República Dominicana            ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 797 ;Rússia                          ;2014 ;    190656 ;   61440 ;Brasil ;Vinhos de Mesa
 798 ;São Cristóvão e Névis           ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 799 ;São Tomé e Príncipe             ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 800 ;São Vicente e Granadinas        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 801 ;Senegal                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 802 ;Serra Leoa                      ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 803 ;Singapura                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 804 ;Suazilândia                     ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 805 ;Suécia                          ;2014 ;     10404 ;   51057 ;Brasil ;Vinhos de Mesa
 806 ;Suíça                           ;2014 ;     27933 ;  231762 ;Brasil ;Vinhos de Mesa
 807 ;Suriname                        ;2014 ;         6 ;      19 ;Brasil ;Vinhos de Mesa
 808 ;Tailândia                       ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 809 ;Taiwan (Formosa)                ;2014 ;     12519 ;   67907 ;Brasil ;Vinhos de Mesa
 810 ;Tanzânia                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 811 ;Tcheca, República               ;2014 ;      4500 ;   35005 ;Brasil ;Vinhos de Mesa
 812 ;Togo                            ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 813 ;Toquelau                        ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
 814 ;Trinidade Tobago                ;2014 ;       360 ;    1600 ;Brasil ;Vinhos de Mesa
 815 ;Tunísia                         ;2014 ;         0 ;       0 ;Brasil ;Vinhos de Mesa
